id,vid,code,aand,titel,text
3313,53002001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>VERMANING - AFVALLIGHEID<br><br>De controlerende gedachte achter dit deel van de brief is gebaseerd op de leer uit de eerste brief. Hadden zij ten volle aanvaard en verstaan wat hij al aan hen had geschreven, dan zouden nooit er toe zijn gebracht te geloven dat de dag van de Heer al daar was. In de tussentijd, zo lijkt het, was Paulus in deze zaak verkeerd geïnterpreteerd geworden, mogelijk door een vervalste brief (<a class=""l"">3:17</a>). Hij geeft nu twee van de uitstekende tekenen die er zullen zijn wanneer de Heer komt: de afval en de man van wetteloosheid. Geen van deze was in die tijd aanwezig."
3314,53002003,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">3 </span>De man van wetteloosheid (zoals de twee beste handschriften hem noemen) schijnt nauw overeen te komen met het hoofd van het wilde beest (<a class=""l"">Openb. 13:1-8</a>). De hele aarde zal hem aanbidden, uitgezonderd de weinigen van wie de namen staan geschreven in de boekrol van het leven van het Lam. Het wordt uit deze passage duidelijk dat, in de tijd van het einde, er een tempel van God zal zijn. Dat dit ergens anders dan in Jeruzalem zal zijn lijkt onmogelijk. We kunnen dan ook niet alleen uitzien naar de terugkeer van de Joden naar hun eigen land, maar ook naar het herstel van hun oude rituelen en een herbouw van hun tempel. Behalve voor een priester is het binnengaan van de heilige plaats al een verschrikkelijke ontwijding, maar dat iemand JAHWEH's plaats inneemt in het heilige der heiligen en zijn eigen goddelijkheid toont, is de meest afschuwelijke en verschrikkelijke misdaad waartoe een mens in staat is. Dit leidt tot de verwoestende gruwel van Daniël <a class=""l"">9:27</a>, die mogelijk bestaat in het plaatsen van het beeld van het wilde beest (<a class=""l"">Openb. 13:14</a>) in de heilige plaats van de tempel. Onze Heer waarschuwt hen die in Judea wonen om dan naar de bergen te vluchten (<a class=""l"">Matt. 24:15-22</a>), want over hen zou de grote verdrukking komen (die de Thessalonicenzen zo alarmeerde)."
3315,53002007,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">7 </span>De invloeden die de grote afval aan het einde der tijden tot stand zou brengen, zijn al vanaf het begin aan het werk, maar zijn in bedwang gehouden door een andere, tegenwerkende kracht. Wat is die kracht? Sommigen hebben gemeend dat het de Geest van God is. Maar de Geest van God zal voortgaan met werken tijdens de afval, de weinigen in staat stellend te volharden tot het einde, en kracht gevend aan anderen om trouw te zijn tot de dood. Er is wel verondersteld dat Satan ""vastgehouden"" wordt in zijn plaats in de hemelse gebieden, want wanneer hij uitgeworpen wordt begint de afval. Zijn uitwerping markeert inderdaad de crisis tussen het geheim en de openlijke bekendwording van de afval, maar dat wat wordt teruggehouden is duidelijk de afval, niet een plaats in de hemelse gebieden. De afval wordt teruggehouden door de aanwezigheid van de heiligen. Wanneer we uit hun midden worden weggenomen door onze verzameling bij Christus, in de lucht, dan zal de afval komen en zal heel de verschrikkelijk rij van benauwdheden de aarde overvloeien met vuur. Zo bewijst de apostel dat hun eigen aanwezigheid op aarde beslissend bewijs is dat zij niet de benauwdheden van de dag van de Heer ondergingen."
3316,53002009,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">9 </span>Niets is meer noodzakelijk in deze afnemende dagen van deze bedeling dan de heiligen te waarschuwen voor het gevaar van misleid te worden, niet alleen door wat kwaad lijkt, maar door al wat het <i>uiterlijk</i> heeft van het goede. Satan is omgevormd in een boodschapper van <i>licht</i> en zijn dienaren zijn dienaren van <i>rechtvaardigheid</i> (<a class=""l"">2Kor. 11:14,15</a>). Maar voor de komende tijd heet God ons gewaarschuwd voor de misleiding. De valse profeet zal dezelfde soort tekenen doen die, in Elia's tijd, de goddelijkheid van JAHWEH bewezen (<a class=""l"">1Kon. 18:24</a>; <a class=""l"">Openb. 15:13</a>) en hij heeft kracht gekregen om zelfs een geest te geven aan het wilde beest (<a class=""l"">Openb. 13:15</a>), zodat het ook echt zal spreken. Zo zal de man van wetteloosheid zijn goddelijkheid aantonen."
3317,53002013,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">13 </span>DANKZEGGING<br><br>De heiligen van Thessalonica (en allen die geloven in Christus) hoeven niet bang te zijn voor de vreselijke beproeving de over de aarde zal komen, want God heeft hen geen misleiding gezonden, om hen te veroordelen, maar geeft aan hen de voorkeur voor redding door geloof van de waarheid en voor het verkrijgen van de heerlijkheid van onze Heer, Jezus Christus. Wat een glorieuze tegenstelling!"
3320,53003001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>GEBED<br><br>Paulus verlangde naar hun gebeden opdat hij anderen naar de gezegende positie kon leiden die zij al bezaten."
3322,53003005,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 5</span><br><br>De waardering van Gods liefde zou de gedachte vernietigen dat Hij Zijn verontwaardiging over hen aan het uitstorten was. De overdenking van de volharding van Christus zou hen helpen te volharden."
3323,53003006,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">6 </span>VERMANING<br><br>Tucht was nodig, zelfs in zo warme, vurige ecclesia als Thessalonica. De aanleiding was niet ""verkeerd doen,"" maar ""niets doen."" Net zoals de genade van God voorziet in onze redding van alle beproeving en alle benauwdheid in de toekomst, maar beide in het heden brengt, zo zal die ook rust en ontspanning brengen in die dag, maar roept, tot dan, om zwoegen en werken. We zouden niet de lijn moeten trekken met ons werk. Hij die niet werk heeft geen recht om te eten. En indien iemand rond gaat als een bemoeial, zijn voedsel vragend van zijn vrienden, zouden we hem moeten mijden, maar hem wel met alle genade moeten behandelen die nodig is om zijn afwijkend gedrag te corrigeren."
3324,53003007,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">7 </span>""Jij zal een stier bij het dorsen niet muilkorven"" (<a class=""l"">Deut. 25:4</a>; SW) is de goddelijke wet voor Gods dienaren. Ze hebben het recht om ondersteuning te vragen, want de Heer heeft beslist dat zij die het evangelie verkondigen van het evangelie zouden leven. Maar Paulus maakte van dit recht geen gebruik, maar benutte zichzelf voor het hogere voorrecht om het evangelie absoluut gratis te brengen (<a class=""l"">1Kor. 9:1-19</a>). Hij volgde in Korinthe dezelfde koers en schreef deze brief zonder twijfel in een pauze tussen zijn evangelisatiewerk en het maken van tenten, want hij werkte met Aquila en Priscilla in dat vak (<a class=""l"">Hand. 8:1-3</a>). Zo was hij in staat te wijzen op zijn eigen gedrag als een voorbeeld voor die afweken, De kracht van zo'n betoog is vanzelfsprekend."
3325,53003016,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 16</span><br><br>Afsluitend raakt Paulus voorzichtig het thema van de brief aan. Hun Redder is ""de Heer van vrede"" en Hij zal hen nooit met oordeel bezoeken, maar hen vrede geven doorheen al hun beproevingen door alle middelen die tot Zijn beschikking staan."
3327,53003017,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 17</span><br><br>Het is duidelijke dat de apostel niet zelf zijn brieven opschreef. Om echter vervalsing te voorkomen schreef hij de groeten zelf en tekende, in dit geval, met zijn eigen naam (<a class=""l"">2:2</a>)."
3328,54001000,CC CK,Commentaar - Inleiding,,link:extra/com/1Tim_inl.htm
3329,54001003,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 3</span><br><br>Vertalers hebben met deze openingszin veel problemen gehad, want het belangrijkste werkwoord schijnt te ontbreken. De KJAV voegt <i>so do</i> toe, de Herzieners <i>so do now.</i> Het gebeurt maar zelden dat een vertaler zo ver gaat dat hij een complete zin toevoegt aan het woord van God. Nee, de vraag wie in Efeze achter bleef en wie naar Macedonië ging schijnt geen belangrijke rol te spelen bij het verstaan van deze brief, en zou daarom niet de oorzaak moeten zijn van groot geestelijk verlies, hoe we deze zin ook vertalen. In plaats van ""As I exhorted thee to tarry... [when I was] going,"" kunnen we vertalen met, ""...remain with [them] ... [when] going."" Welsprekend zouden we zeggen ""stop over"" of ""drop in at"" of ""visit [with them when] going.""   Blijven en gaan schijnen op het eerste gezicht niet met elkaar te stroken. In feite is er geen conflict tussen beide (verg. <a class=""l"">Matt 15:32</a>; <a class=""l"">Mark. 8:2</a>; <a class=""l"">Hand. 18:18</a>), <i>prosmeinai</i> geeft geen <i>permanent</i> blijven aan."
3330,54001004,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 4</span><br><br>De eindeloze genealogieën en het onderwijzen van de wet wijzen rechtstreeks naar de Besnijdenis. De ongelovige Joden waren niet alleen de bitterste vijanden die Paulus ontmoetten, zoals het verslag in Handelingen onthult, maar zij die zich bij de gelovigen voegden waren vaak niet in staat weg te breken van hun aangeboren tradities. Het was juist op die tijd dat Paulus een nieuwe schepping aankondigde, waarin lichamelijke relaties genegeerd worden (<a class=""l"">2Kor. 5:16</a>). De genealogieën van het Judaïsme hebben hun plaats, maar niet in dit evangelie."
3331,54001008,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">8 </span>Ook de wet had haar plaats en taak. Ze werd nooit aan de natiën gegeven (<a class=""l"">Rom. 2:14</a>). Door haar is de erkenning van zonde (<a class=""l"">Rom. 3:20</a>). Ze werd toegevoegd, lang nadat de belofte werd gegeven, om Israël in overtreding te betrekken, tot het Zaad kwam aan Wie de beloften werden gedaan (<a class=""l"">Gal. 3:19</a>). Hij verlost hen er van en geeft hen de plaats van zonen (<a class=""l"">Gal. 4:5</a>). Christus is de voleinding van de wet voor een ieder die gelooft (<a class=""l"">Rom. 10:4</a>). Tegen de gelovige is geen wet (<a class=""l"">Gal. 5:23</a>). Wij zijn niet onder de wet, maar onder genade (<a class=""l"">Rom. 6:14</a>)."
3332,54001011,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">11 </span>""Blij"" schijnt het enige woord te zijn dat we hebben dat ons in staat stelt onderscheid te maken tussen deze uitdrukking en ""gezegend""."
3333,54001016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>Paulus' zaak is een patroon van Gods huidige wegen in genade. In plaats van hervorming en bekering en proberen Gods gunst te zoeken, was hij als een bezetene bezig alles tegen Christus en Zijn volk te doen wat in zijn macht was (<a class=""l"">Hand. 9:1,2</a>). Hij was de grootste zondaar van zijn tijd en verdiende de zwaarste doem. In plaats daarvan ontvangt hij de grootste genade. Eenmaal buiten het land van Israël, waar Gods genade niet weerhouden werd door de wet en Zijn handelen met het verbondsvolk, roept God hem en vormt hem om in Zijn meest briljante belichaming van genade. Overeenkomend met het genadevolle karakter van zijn roeping, wordt hij aangesteld voor de bedeling van Gods genade onder de natiën, een bediening die anders en verschillend is van die van wie van de twaalf apostelen dan ook. Zij hadden barmhartigheid voor de natiën als gevolg van Israëls zegen; hij deelde genade uit, ondanks en als gevolg van Israëls falen."
3334,54001017,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">17 </span>De titel ""Koning van de aionen"" beperkt God niet tot de aionen in de tijd, net zoals ""de Heer van de aarde"" Hem niet in ruimte beperkt. Het beschrijft Zijn soevereiniteit tijdens de aionen, want alleen daarin is koninklijke heerschappij bekend (<a class=""l"">1Kor. 15:24</a>)."
3336,54002001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>Bij de crisis in de loopbaan van de apostel, toen deze brief werd geschreven, maakte hij eerst het geheim van het evangelie, de verzoening, bekend (<a class=""l"">Rom. 5:11</a>). Het bereik van zegen was steeds groter geworden. Het evangelie van het koninkrijk, verbonden aan de naam van David, bevatte alleen Israëlieten en proselieten. Het evangelie van God, verbonden aan de naam van Abraham, bracht zegen over hen onder de natiën die geloofden. Het geheim van het evangelie (<a class=""l"">Rom. 16:25</a>), uiteengezet in Romeinen 15, de verzoening genaamd, verwijst naar Adam en bereikt het hele ras, hoewel het alleen verzoening brengt aan hen die het ontvangen. Daarom zouden onze sympathie en gebeden uit moeten gaan voor heel de mensheid."
3337,54002004,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 4</span><br><br>Gods wil voor heel de mensheid zal pas bij de voleinding vervuld worden (<a class=""l"">1Kor. 15:24</a>). Alleen die geloven ontvangen nu aionische redding. Zij die erkennen dat God groter is dan de mens en dat Zijn wil krachtiger is dan de wil van de mens, geloven en jubelen in de uiteindelijke redding van heel de mensheid."
3338,54002005,CC CK,Concordant Commentaar op het NT,,"<span class=""h""> 5</span><br><br>Deze passage is hoofdzakelijk bedoeld om de banden te verbreken waarmee redding tot dan toe beperkt was geweest. Het getuigenis van voorbije era's is geen basis waarop in deze era moet worden gebouwd. Het getuigenis aan de natiën, toevertrouwd aan de apostel Paulus (wat hij nodig vindt ernstig te bevestigen) heeft als gevolg dat Christus niet alleen de Zoon van David was, om het koninkrijk voor Israël te bevestigen, of de Zoon van Abraham, om zegen te brengen aan de getrouwen, maar Hij is Adams grotere Zoon, een Mens, en als zodanig is Hij de Middelaar voor heel het menselijk ras. Noch is Israëls God tot hen beperkt, want er is maar één God voor de hele mensheid. De Man Christus Jezus geeft Zichzelf als vrijkoopsom voor allen. Slechts een relatief klein aantal zijn op dit moment echt aangegrepen door dit feit, maar op de juiste tijd zal de overtreding van Adam teniet gedaan worden door de rechtvaardige beloning van de Mens, Christus Jezus (<a class=""l"">Rom. 5:18</a>). Paulus was dit getuigenis toegewezen voor de huidige era. Geen andere apostel presenteert het, want het is vreemd aan hun bediening. Christus gaf Zijn <i>ziel</i> als een vrijkoopsom voor <i>velen</i> (<a class=""l"">Matt. 20:28</a>), maar gaf <i>Zichzelf</i> als vrijkoopsom voor <i>allen</i>. Verlossing is voor de heiligen, tijdens de aionen. Vrijkoping is voor allen wanneer de aionen eindigen."
3339,54002009,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">9 </span>De dansende vrouwen van het oosten, die, mogelijk, de enige klasse was die in het openbaar verscheen, vlechtten hun haar doorweven met goud en parels, en hun kleding was zeer uitgebreid, om de aandacht van mannen te trekken, die hun publiek vormden. Hoeveel beter, voor hen van wie de reputatie is samengebonden met de heerlijkheid van God, om versierd te zijn met daden die Zijn liefde en genade weerspiegelen!"
3340,54002014,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">14 </span>De rol die door Adam werd gespeeld in de verleiding ontvangt uit deze passage veel licht. Terwijl Eva volkomen misleid was Adam dat niet en nam hij waarschijnlijk deel om zichzelf te betrekken bij dezelfde toestand als Eva. In dit licht heeft zijn verdediging, ""De vrouw, die U mij gaf, zij was bij mij, zij gaf mij van de boom en ik at er van"" (<a class=""l"">Gen. 3:12</a>), meer van de waarheid dan gewoonlijk wordt toegegeven. Misschien is het speciaal in deze betekenis - zichzelf bewust betrekkend bij Eva's overtreding - dat we hem moeten overwegen als een type van Christus."
